9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                   2
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                   3
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                   4
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                   5
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                   6
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                   7
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                   8
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                   9
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  10
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  11
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  12
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  13
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  14
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  15
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  16
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  17
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  18
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  19
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  20
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  21
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  22
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  23
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  24
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  25
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  26
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  27
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  28
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  29
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  30
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  31
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  32
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  33
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  34
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  35
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  36
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  37
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  38
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  39
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  40
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  41
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  42
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  43
9.16683e-317        6.95314e-310                   0                -nan                -nan                   0                  44
0.288344            -1.13839            -1.14423                -nan                -nan                   0                  45
0.288344            -1.13839            -1.14423           -0.563828             1.48376                   0                  46
0.288344            -1.13839            -1.14423           -0.563828             1.48376                   0                  47
0.288344            -1.13839            -1.14423           -0.563828             1.48376                   0                  48
0.288344            -1.13839            -1.14423           -0.700703              1.1737                   0                  49
